频道名,地址,跳过原因
[VGA]中視hd,rtmp://219.80.97.77/sat/tv091,无效URL（非 http/https/rtsp 开头）
[HD]中视,rtmp://f13h.mine.nu:1935/sat/tv091,无效URL（非 http/https/rtsp 开头）
[VGA]中视新闻,https://t.freetv.fun/live/zhong-shi-xin-wen-4.m3u8,重复URL
[BD]中视新闻,https://t.freetv.fun/live/zhong-shi-xin-wen-4.m3u8,重复URL
[BD]中视经典,https://t.freetv.fun/live/zhong-shi-jing-dian-1.m3u8,重复URL
[VGA]五星体育,https://t.freetv.fun/live/wu-xing-ti-yu-6.m3u8,重复URL
[VGA]五星体育,https://t.freetv.fun/live/wu-xing-ti-yu-1-1.m3u8,重复URL
[VGA]五星体育,https://t.freetv.fun/live/wu-xing-ti-yu-6.php,重复URL
[BD]五星体育,https://t.freetv.fun/live/wu-xing-ti-yu-6.m3u8,重复URL
[BD]五星体育,https://t.freetv.fun/live/wu-xing-ti-yu-6.m3u8,重复URL
[VGA]亚太第一卫视,rtmp://v1.one-tv.com:1935/live/mpegts.stream,无效URL（非 http/https/rtsp 开头）
[HD]人间卫视,https://t.freetv.fun/live/ren-jian-wei-shi-6.m3u8,重复URL
[BD]人间卫视,https://t.freetv.fun/live/ren-jian-wei-shi-6.m3u8,重复URL
[BD]人间卫视,https://t.freetv.fun/live/ren-jian-wei-shi-6.m3u8,重复URL
[HD]人间卫视,https://t.freetv.fun/live/ren-jian-wei-shi-6.m3u8,重复URL
[HD]人间卫视,https://t.freetv.fun/live/ren-jian-wei-shi-3-1.m3u,重复URL
[VGA]珲春新闻综合,https://t.freetv.fun/live/hun-chun-xin-wen-zong-he-3.m3u8,重复URL
[SD]凉山新闻综合,rtmp://tv.drs.yizu.tv/channellive/ch1?zsicd,无效URL（非 http/https/rtsp 开头）
[SD]凉山新闻综合,rtmp://tv.drs.i0834.cn/channellive/ch1?zsicd,无效URL（非 http/https/rtsp 开头）
[VGA]凉山新闻综合,https://t.freetv.fun/live/liang-shan-xin-wen-zong-he-5.m3u8,重复URL
[VGA]凉山新闻综合,https://t.freetv.fun/live/liang-shan-xin-wen-zong-he-5.m3u8,重复URL
[VGA]象山新闻综合,https://t.freetv.fun/live/xiang-shan-xin-wen-zong-he-1.m3u8,重复URL
[VGA]保康新闻综合,https://t.freetv.fun/live/bao-kang-xin-wen-zong-he-1.m3u8,重复URL
[VGA]河北|定州新闻综合,rtmp://alivealone.litenews.cn/285/202304_1651887528174882816,无效URL（非 http/https/rtsp 开头）
[VGA]康定新闻综合,https://t.freetv.fun/live/kang-ding-xin-wen-zong-he-2.m3u8,重复URL
[SD]优漫卡通,https://t.freetv.fun/live/you-man-qia-tong-1-1.m3u8,重复URL
[VGA]优漫卡通,https://t.freetv.fun/live/you-man-qia-tong-21.m3u8,重复URL
[SD]优漫卡通,https://t.freetv.fun/live/you-man-qia-tong-2-1.m3u8,重复URL
[HD]优漫卡通,https://t.freetv.fun/live/you-man-qia-tong-4-1.m3u8,重复URL
[VGA]优漫卡通,https://t.freetv.fun/live/you-man-qia-tong-21.m3u8,重复URL
[HD]优漫卡通,https://t.freetv.fun/live/you-man-qia-tong-21.m3u8,重复URL
[VGA]优漫卡通,https://t.freetv.fun/live/you-man-qia-tong-21.m3u8,重复URL
[SD]优漫卡通,https://t.freetv.fun/live/you-man-qia-tong-3-1.m3u8,重复URL
[HD]优漫卡通,https://t.freetv.fun/live/you-man-qia-tong-5-1.m3u8,重复URL
[VGA]内江科教,rtmp://njzb.scnj.tv:1938/live/kjpd_kjpd800,无效URL（非 http/https/rtsp 开头）
[HD]内江新闻,rtmp://njzb.scnj.tv:1938/live/xwzh_xwzh800,无效URL（非 http/https/rtsp 开头）
[VGA]内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-8.m3u8,重复URL
[VGA]内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-8.m3u8,重复URL
[VGA]内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-1-3.m3u8,重复URL
[VGA]内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-8.m3u8,重复URL
[VGA]内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-2-2.m3u8,重复URL
[VGA]内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-8.m3u8,重复URL
[SD]内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-8.m3u8,重复URL
[SD]内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-3-2.m3u8,重复URL
[VGA]兵团卫视,https://t.freetv.fun/live/bing-tuan-wei-shi-9.m3u8,重复URL
[VGA]兵团卫视,https://t.freetv.fun/live/bing-tuan-wei-shi-9.m3u8,重复URL
[SD]兵团卫视,https://t.freetv.fun/live/bing-tuan-wei-shi-2-3.m3u8,重复URL
[VGA]兵团卫视,https://t.freetv.fun/live/bing-tuan-wei-shi-5-1.m3u8,重复URL
[VGA]兵团卫视,https://t.freetv.fun/live/bing-tuan-wei-shi-9.m3u8,重复URL
[SD]兵团卫视,https://t.freetv.fun/live/bing-tuan-wei-shi-7-1.m3u8,重复URL
[HD]兵团卫视,https://t.freetv.fun/live/bing-tuan-wei-shi-4-2.m3u8,重复URL
[SD]兵团卫视,https://t.freetv.fun/live/bing-tuan-wei-shi-3-2.m3u8,重复URL
[BD]兵团卫视,https://t.freetv.fun/live/bing-tuan-wei-shi-6-1.m3u8,重复URL
[BD]创世电视,https://t.freetv.fun/live/chuang-shi-dian-shi-1.m3u8,重复URL
[BD]动漫秀场,https://t.freetv.fun/live/dong-man-xiu-chang-4.m3u8,重复URL
[VGA]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-16.m3u8,重复URL
[VGA]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-1-2.m3u8,重复URL
[VGA]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-2-2.m3u8,重复URL
[VGA]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-16.m3u8,重复URL
[VGA]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-3-4.m3u8,重复URL
[BD]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-16.m3u8,重复URL
[BD]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-4-3.m3u8,重复URL
[VGA]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-2-2.m3u8,重复URL
[SD]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-3-4.m3u8,重复URL
[BD]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-4-3.m3u8,重复URL
[VGA]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-5-2.m3u8,重复URL
[VGA]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-6-1.m3u8,重复URL
[VGA]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-16.php,重复URL
[BD]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-16.m3u8,重复URL
[BD]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-3-4.m3u8,重复URL
[BD]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-5-2.m3u8,重复URL
[BD]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-10-1.m3u8,重复URL
[HD]南京少儿,https://t.freetv.fun/live/nan-jing-shao-er-2.m3u8,重复URL
[BD]南京教科,https://t.freetv.fun/live/nan-jing-jiao-ke-2.m3u8,重复URL
[HD]南京教科,https://t.freetv.fun/live/nan-jing-jiao-ke-2.m3u8,重复URL
[VGA]南京新闻综合,https://t.freetv.fun/live/nan-jing-xin-wen-zong-he-3.m3u8,重复URL
[VGA]南京新闻综合,https://t.freetv.fun/live/nan-jing-xin-wen-zong-he-3.m3u8,重复URL
[HD]南京新闻综合,https://t.freetv.fun/live/nan-jing-xin-wen-zong-he-3.m3u8,重复URL
[VGA]宁南新闻综合,rtmp://live.sctvcloud.com/live/ningnantv1?zsicd,无效URL（非 http/https/rtsp 开头）
[SD]辉南新闻综合,https://t.freetv.fun/live/hui-nan-xin-wen-zong-he-2.m3u8,重复URL
[VGA]南京生活,https://t.freetv.fun/live/nan-jing-sheng-huo-1.m3u8,重复URL
[SD]南宁公共,https://t.freetv.fun/live/nan-zhu-gong-gong-1.m3u8,重复URL
[VGA]南宁影娱乐,rtmp://rtmp.nntv.cn/nnlive/NNTV_VOD_A?zguangxd,无效URL（非 http/https/rtsp 开头）
[VGA]南宁影视娱乐,https://t.freetv.fun/live/nan-zhu-ying-shi-yu-le-3.m3u8,重复URL
[VGA]南寧新聞綜合,rtmp://jsylivealone.iqilu.com/ningjin/ningjin_tv01,无效URL（非 http/https/rtsp 开头）
[BD]南寧新聞綜合,rtmp://tv.qntv.net/channellive/ch1?zguizd,无效URL（非 http/https/rtsp 开头）
[BD]黔南新闻综合,rtmp://tv.qntv.net/channellive/ch1?zguizd,无效URL（非 http/https/rtsp 开头）
[VGA]南宁新闻综合,rtmp://rtmp.nntv.cn/nnlive/NNTV_NEWS_A?zguangxd,无效URL（非 http/https/rtsp 开头）
[VGA]南宁新闻综合,https://t.freetv.fun/live/nan-zhu-xin-wen-zong-he-3.m3u8,重复URL
[BD]苍南新闻综合,https://t.freetv.fun/live/cang-nan-xin-wen-zong-he-2.m3u8,重复URL
[VGA]南宁都市生活,rtmp://rtmp.nntv.cn/nnlive/NNTV_METRO_A?zguangxd,无效URL（非 http/https/rtsp 开头）
[HD]南宁都市生活,https://t.freetv.fun/live/nan-zhu-du-shi-sheng-huo-2.m3u8,重复URL
[VGA]平遥新闻综合,https://t.freetv.fun/live/ping-yao-xin-wen-zong-he-1.m3u8,重复URL
[BD]苍南新闻综合,https://t.freetv.fun/live/cang-nan-xin-wen-zong-he-2.m3u8,重复URL
[VGA]平凉新闻综合,https://t.freetv.fun/live/ping-liang-xin-wen-zong-he-1.m3u8,重复URL
[VGA]平凉新闻综合,rtmp://play.kankanlive.com/live/1694661314645984,无效URL（非 http/https/rtsp 开头）
[VGA]隆昌新闻综合,rtmp://live.sctvcloud.com/live/longchang?zsicd,无效URL（非 http/https/rtsp 开头）
[VGA]平昌新闻综合,rtmp://live.sctvcloud.com/live/pingchang?zsicd,无效URL（非 http/https/rtsp 开头）
[BD]新昌新闻綜合,https://t.freetv.fun/live/xin-chang-xin-wen-zong-he.m3u8,重复URL
[HD]台视,rtmp://f13h.mine.nu/sat/tv071,无效URL（非 http/https/rtsp 开头）
[HD]台视,rtmp://f13h.mine.nu:1935/sat/tv071,无效URL（非 http/https/rtsp 开头）
[BD]台视新闻,https://t.freetv.fun/live/tai-shi-xin-wen-6.m3u8,重复URL
[SD]台视新闻台,https://t.freetv.fun/live/tai-shi-xin-wen-tai-2.m3u8,重复URL
[BD]台视新闻,https://t.freetv.fun/live/tai-shi-xin-wen-6.m3u8,重复URL
[BD]台视新闻,https://t.freetv.fun/live/tai-shi-xin-wen-1-2.m3u8,重复URL
[SD]合肥新闻,https://t.freetv.fun/live/he-fei-xin-wen-2.m3u8,重复URL
[VGA]合肥新闻,https://t.freetv.fun/live/he-fei-xin-wen-1-1.m3u8,重复URL
[BD]吉林卫视,https://t.freetv.fun/live/ji-lin-wei-shi-9.m3u8,重复URL
[HD]哈哈炫动,https://t.freetv.fun/live/ha-ha-xuan-dong-4.m3u8,重复URL
[SD]哈尔滨影视,https://t.freetv.fun/live/ha-er-bin-ying-shi-2.m3u8,重复URL
[VGA]哈尔滨影视,https://t.freetv.fun/live/ha-er-bin-ying-shi-2.m3u8,重复URL
[VGA]哈尔滨新闻综合,https://t.freetv.fun/live/ha-er-bin-xin-wen-zong-he-1-1.m3u8,重复URL
[VGA]哈尔滨新闻综合,https://t.freetv.fun/live/ha-er-bin-xin-wen-zong-he-5.m3u8,重复URL
[SD]哈尔滨综合,https://t.freetv.fun/live/ha-er-bin-zong-he-2.m3u8,重复URL
[VGA]哈尔滨综合,https://t.freetv.fun/live/ha-er-bin-zong-he-2.m3u8,重复URL
[VGA]哈尔滨生活,https://t.freetv.fun/live/ha-er-bin-sheng-huo-3.m3u8,重复URL
[VGA]哈尔滨生活,https://t.freetv.fun/live/ha-er-bin-sheng-huo-3.m3u8,重复URL
[VGA]哈尔滨生活,https://t.freetv.fun/live/ha-er-bin-sheng-huo-1-2.m3u8,重复URL
[VGA]哈尔滨生活,https://t.freetv.fun/live/ha-er-bin-sheng-huo-2-1.m3u8,重复URL
[VGA]唯心電視,https://t.freetv.fun/live/wei-xin-dian-shi-2.m3u8,重复URL
[VGA]嘉佳卡通,https://t.freetv.fun/live/jia-jia-qia-tong-4.m3u8,重复URL
[HD]嘉佳卡通,https://t.freetv.fun/live/jia-jia-qia-tong-4.m3u8,重复URL
[BD]嘉兴新闻综合,https://t.freetv.fun/live/jia-xing-xin-wen-zong-he-1.m3u8,重复URL
[HD]嘉禾新闻综合,https://t.freetv.fun/live/jia-he-xin-wen-zong-he-1.m3u8,重复URL
[BD]四川科教,https://t.freetv.fun/live/si-chuan-ke-jiao-1.m3u8,重复URL
[VGA]四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-9.m3u8,重复URL
[VGA]四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-2-3.m3u8,重复URL
[VGA]四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-9.m3u8,重复URL
[VGA]四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-9.m3u8,重复URL
[BD]四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-1-3.m3u8,重复URL
[VGA]四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-2-3.m3u8,重复URL
[SD]四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-4-2.m3u8,重复URL
[VGA]四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-6-1.m3u8,重复URL
[VGA]四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-9.php,重复URL
[BD]四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-9.m3u8,重复URL
[BD]四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-3-3.m3u8,重复URL
[HD]四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-5-2.m3u8,重复URL
[HD]综合,rtmp://cstvplay.21cs.cn/cstv1/cstv1,无效URL（非 http/https/rtsp 开头）
[BD]大爱2台,https://t.freetv.fun/live/da-ai-2tai-1.m3u8,重复URL
[VGA]大英新闻综合,rtmp://zb.dyrmt.com:3519/live/P6nlSMxSg?sign=P67lIaxIgz?sign=P67lIaxIgz,无效URL（非 http/https/rtsp 开头）
[VGA]大英新闻综合,rtmp://zb.dyrmt.com:3519/live/P6nlSMxSg?sign=P67lIaxIgz?sign=P67lIaxIgz,无效URL（非 http/https/rtsp 开头）
[VGA]大湾区卫视,https://t.freetv.fun/live/da-wan-qu-wei-shi-4.m3u8,重复URL
[HD]大湾区卫视,https://t.freetv.fun/live/da-wan-qu-wei-shi-4.m3u8,重复URL
[VGA]大竹新闻综合,https://t.freetv.fun/live/da-zhu-xin-wen-zong-he-1.m3u8,重复URL
[BD]大理新闻综合,rtmp://hwzbout.yntv.net/ew265l/n944fg,无效URL（非 http/https/rtsp 开头）
[VGA]朝天新闻综合,rtmp://tv.dzsm.com/chan/xqct,无效URL（非 http/https/rtsp 开头）
[VGA]邻水新闻综合,rtmp://live.sctvcloud.com/live/linshui?zsicd,无效URL（非 http/https/rtsp 开头）
[VGA]天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-12.m3u8,重复URL
[VGA]天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-3-3.m3u8,重复URL
[VGA]天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-4-3.m3u8,重复URL
[VGA]天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-5-3.m3u8,重复URL
[VGA]天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-12.m3u8,重复URL
[VGA]天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-3-3.m3u8,重复URL
[BD]天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-1-2.m3u8,重复URL
[BD]天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-12.m3u8,重复URL
[VGA]天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-2-1.m3u8,重复URL
[SD]天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-12.m3u8,重复URL
[VGA]天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-3-3.m3u8,重复URL
[VGA]天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-4-3.m3u8,重复URL
[VGA]天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-5-3.m3u8,重复URL
[VGA]天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-6-1.m3u8,重复URL
[VGA]天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-12.php,重复URL
[BD]天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-12.m3u8,重复URL
[HD]太谷新闻综合,https://t.freetv.fun/live/tai-gu-xin-wen-zong-he-1.m3u8,重复URL
[HD]东莞新闻综合,https://t.freetv.fun/live/dong-wan-xin-wen-zong-he-1.m3u8,重复URL
[BD]安多卫视,https://t.freetv.fun/live/an-duo-wei-shi-6.m3u8,重复URL
[SD]安多卫视,https://t.freetv.fun/live/an-duo-wei-shi-6.m3u8,重复URL
[HD]安多卫视,https://t.freetv.fun/live/an-duo-wei-shi-6.m3u8,重复URL
[VGA]安多卫视,https://t.freetv.fun/live/an-duo-wei-shi-6.m3u8,重复URL
[BD]安多卫视,https://t.freetv.fun/live/an-duo-wei-shi-1-1.m3u8,重复URL
[VGA]安徽影视,https://t.freetv.fun/live/an-hui-ying-shi-2.m3u8,重复URL
[SD]安徽经济生活,https://t.freetv.fun/live/an-hui-jing-ji-sheng-huo-2.m3u8,重复URL
[SD]安徽综艺体育,https://t.freetv.fun/live/an-hui-zong-yi-ti-yu-3.m3u8,重复URL
[BD]安徽综艺体育,https://t.freetv.fun/live/an-hui-zong-yi-ti-yu-3.m3u8,重复URL
[VGA]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-15.m3u8,重复URL
[VGA]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-1-1.m3u8,重复URL
[VGA]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-2-2.m3u8,重复URL
[VGA]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-4-3.m3u8,重复URL
[VGA]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-5-3.m3u8,重复URL
[VGA]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-15.m3u8,重复URL
[VGA]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-3-4.m3u8,重复URL
[BD]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-3-4.m3u8,重复URL
[VGA]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-2-2.m3u8,重复URL
[SD]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-3-4.m3u8,重复URL
[VGA]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-4-3.m3u8,重复URL
[VGA]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-5-3.m3u8,重复URL
[VGA]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-15.php,重复URL
[BD]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-15.m3u8,重复URL
[VGA]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-15.m3u8,重复URL
[BD]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-6-1.m3u8,重复URL
[VGA]新安新闻综合,rtmp://124.130.146.172/live/tatv0111?shandd,无效URL（非 http/https/rtsp 开头）
[VGA]泰安新闻综合,rtmp://124.130.146.172/live/tatv0111?shandd,无效URL（非 http/https/rtsp 开头）
[VGA]新安新闻综合,https://t.freetv.fun/live/xin-an-xin-wen-zong-he-2.m3u8,重复URL
[VGA]磐安新闻综合,https://t.freetv.fun/live/pan-an-xin-wen-zong-he-1.m3u8,重复URL
[VGA]衡阳新闻综合,https://t.freetv.fun/live/heng-yang-xin-wen-zong-he-3.m3u8,重复URL
[VGA]涡阳新闻综合,https://t.freetv.fun/live/wo-yang-xin-wen-zong-he-1.m3u8,重复URL
[BD]宜兴新闻,https://t.freetv.fun/live/yi-xing-xin-wen-1.m3u8,重复URL
[VGA]宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-11.m3u8,重复URL
[VGA]宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-4-1.m3u8,重复URL
[VGA]宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-11.m3u8,重复URL
[BD]宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-3-2.m3u8,重复URL
[VGA]宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-1-2.m3u8,重复URL
[SD]宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-2-1.m3u8,重复URL
[VGA]寰宇新闻,https://t.freetv.fun/live/huan-yu-xin-wen-5.m3u8,重复URL
[VGA]寰宇新闻,https://t.freetv.fun/live/huan-yu-xin-wen-5.m3u8,重复URL
[VGA]山東新聞,rtmp://livealone.iqilu.com/iqilu/ggpdhjOF03kn,无效URL（非 http/https/rtsp 开头）
[VGA]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-10.m3u8,重复URL
[VGA]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-2-2.m3u8,重复URL
[VGA]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-5-3.m3u8,重复URL
[VGA]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-10.m3u8,重复URL
[VGA]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-3-3.m3u8,重复URL
[BD]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-3-3.m3u8,重复URL
[BD]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-10.m3u8,重复URL
[SD]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-2-2.m3u8,重复URL
[SD]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-3-3.m3u8,重复URL
[VGA]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-4-3.m3u8,重复URL
[VGA]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-5-3.m3u8,重复URL
[VGA]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-10.m3u8,重复URL
[BD]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-10.m3u8,重复URL
[BD]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-1-2.m3u8,重复URL
[BD]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-4-3.m3u8,重复URL
[VGA]山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-23.m3u8,重复URL
[VGA]山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-1-2.m3u8,重复URL
[VGA]山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-23.php,重复URL
[HD]山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-23.m3u8,重复URL
[BD]山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-2-6.m3u8,重复URL
[VGA]山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-3-5.m3u8,重复URL
[SD]山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-4-3.m3u8,重复URL
[BD]山西衛視,rtmp://live-stream.lsxrmtzx.com/live/video,无效URL（非 http/https/rtsp 开头）
[SD]常山新闻综合,https://t.freetv.fun/live/chang-shan-xin-wen-zong-he-1.m3u8,重复URL
[VGA]德阳新闻综合,https://t.freetv.fun/live/de-yang-xin-wen-zong-he-1.m3u8,重复URL
[VGA]康巴卫视,https://t.freetv.fun/live/kang-ba-wei-shi-3.m3u8,重复URL
[HD]康巴卫视,https://t.freetv.fun/live/kang-ba-wei-shi-3.m3u8,重复URL
[VGA]厦门卫视,https://t.freetv.fun/live/sha-men-wei-shi-8.m3u8,重复URL
[VGA]厦门卫视,https://t.freetv.fun/live/sha-men-wei-shi-1-2.m3u8,重复URL
[VGA]厦门卫视,https://t.freetv.fun/live/sha-men-wei-shi-8.m3u8,重复URL
[HD]厦门卫视,https://t.freetv.fun/live/sha-men-wei-shi-2-2.m3u8,重复URL
[SD]厦门卫视,https://t.freetv.fun/live/sha-men-wei-shi-3-1.m3u8,重复URL
[VGA]厦门卫视,https://t.freetv.fun/live/sha-men-wei-shi-8.php,重复URL
[HD]厦门卫视,https://t.freetv.fun/live/sha-men-wei-shi-8.m3u8,重复URL
[VGA]广州新闻,https://t.freetv.fun/live/yan-zhou-xin-wen-10.php,重复URL
[SD]广州新闻,https://t.freetv.fun/live/yan-zhou-xin-wen-10.m3u8,重复URL
[HD]广州法治,https://t.freetv.fun/live/yan-zhou-fa-zhi-2.m3u8,重复URL
[VGA]广州综合,https://t.freetv.fun/live/yan-zhou-zong-he-3.m3u8,重复URL
[VGA]广东少儿,https://t.freetv.fun/live/yan-dong-shao-er-2.m3u8,重复URL
[BD]广东影视,https://t.freetv.fun/live/yan-dong-ying-shi-1.m3u8,重复URL
[SD]广东文化,https://t.freetv.fun/live/yan-dong-wen-hua-3.m3u8,重复URL
[BD]广东文化,https://t.freetv.fun/live/yan-dong-wen-hua-3.m3u8,重复URL
[VGA]广东新闻,https://t.freetv.fun/live/yan-dong-xin-wen-2.m3u8,重复URL
[VGA]广东新闻,https://t.freetv.fun/live/yan-dong-xin-wen-2.m3u8,重复URL
[VGA]广东民生,https://t.freetv.fun/live/yan-dong-min-sheng-2.m3u8,重复URL
[VGA]广东民生,https://t.freetv.fun/live/yan-dong-min-sheng-2.m3u8,重复URL
[BD]广东珠江,https://t.freetv.fun/live/yan-dong-zhu-jiang-3.m3u8,重复URL
[VGA]广东珠江,https://t.freetv.fun/live/yan-dong-zhu-jiang-3.m3u8,重复URL
[HD]广东移动,https://t.freetv.fun/live/yan-dong-yi-dong-1.m3u8,重复URL
[VGA]广东卫视,https://t.freetv.fun/live/yan-dong-wei-shi-10.m3u8,重复URL
[VGA]广东卫视,https://t.freetv.fun/live/yan-dong-wei-shi-10.m3u8,重复URL
[VGA]广东卫视,https://t.freetv.fun/live/yan-dong-wei-shi-2-4.m3u8,重复URL
[VGA]广东卫视,https://t.freetv.fun/live/yan-dong-wei-shi-3-3.m3u8,重复URL
[SD]广东卫视,https://t.freetv.fun/live/yan-dong-wei-shi-4-2.m3u8,重复URL
